run_id,label,total_pnl,emeralds_pnl,tomatoes_pnl,trade_count,overrides_json
v20-sweep-032,risk_random_25,13305.0,7403.0,5902.0,717,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.6, ""FIT_THRESHOLD"": 0.65, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.035, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 10, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 11, ""POSITION_BIAS_DIVISOR"": 12.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.65, ""STRONG_TREND_EDGE"": 4.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.6, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 5.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.55, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 0.0, ""TREND_PASSIVE_SIZE_BONUS"": 3.0}"
v20-sweep-033,risk_random_26,13385.0,7403.0,5982.0,721,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.2, ""FIT_THRESHOLD"": 0.65, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.045, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 10, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 9, ""POSITION_BIAS_DIVISOR"": 12.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.65, ""STRONG_TREND_EDGE"": 2.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 1.2, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 4.0, ""TREND_FAIR_BONUS"": 0.25, ""TREND_HOLD_EXIT_BONUS"": 0.3, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-034,risk_random_27,13221.0,7403.0,5818.0,722,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.45, ""FIT_THRESHOLD"": 0.55, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.045, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 10, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 9, ""POSITION_BIAS_DIVISOR"": 10.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.9, ""STRONG_TREND_EDGE"": 3.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.6, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 5.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.55, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 0.0, ""TREND_PASSIVE_SIZE_BONUS"": 3.0}"
v20-sweep-035,risk_random_28,13230.0,7403.0,5827.0,717,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.45, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.045, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 8, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 11, ""POSITION_BIAS_DIVISOR"": 16.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.65, ""STRONG_TREND_EDGE"": 3.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.6, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.4, ""TREND_ENTRY_TAKE_BONUS"": 4.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.3, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 1.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-036,risk_random_29,13220.0,7403.0,5817.0,727,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.1, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.06, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 8, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 9, ""POSITION_BIAS_DIVISOR"": 10.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.65, ""STRONG_TREND_EDGE"": 3.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 1.2, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 4.0, ""TREND_FAIR_BONUS"": 0.15, ""TREND_HOLD_EXIT_BONUS"": 0.55, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 0.0, ""TREND_PASSIVE_SIZE_BONUS"": 3.0}"
v20-sweep-037,risk_random_30,13390.0,7403.0,5987.0,721,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.1, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.06, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 12, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 9, ""POSITION_BIAS_DIVISOR"": 16.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.9, ""STRONG_TREND_EDGE"": 4.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.6, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.4, ""TREND_ENTRY_TAKE_BONUS"": 5.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.3, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 0.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-038,risk_random_31,13265.0,7403.0,5862.0,724,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.1, ""FIT_THRESHOLD"": 0.55, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.06, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 14, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 9, ""POSITION_BIAS_DIVISOR"": 10.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.65, ""STRONG_TREND_EDGE"": 3.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.9, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.0, ""TREND_ENTRY_TAKE_BONUS"": 2.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.3, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 2.0, ""TREND_PASSIVE_SIZE_BONUS"": 2.0}"
v20-sweep-039,risk_random_32,13385.0,7403.0,5982.0,720,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.2, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.06, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 10, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 8, ""POSITION_BIAS_DIVISOR"": 16.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.9, ""STRONG_TREND_EDGE"": 4.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 1.2, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 4.0, ""TREND_FAIR_BONUS"": 0.35, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 2.0, ""TREND_PASSIVE_SIZE_BONUS"": 3.0}"
v20-sweep-040,risk_random_33,13359.0,7403.0,5956.0,723,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.2, ""FIT_THRESHOLD"": 0.65, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.06, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 12, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 8, ""POSITION_BIAS_DIVISOR"": 14.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.72, ""STRONG_TREND_EDGE"": 2.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 1.2, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.4, ""TREND_ENTRY_TAKE_BONUS"": 3.0, ""TREND_FAIR_BONUS"": 0.25, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 2.0, ""TREND_PASSIVE_SIZE_BONUS"": 2.0}"
v20-sweep-041,risk_random_34,13305.0,7403.0,5902.0,724,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.3, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.06, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 8, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 10, ""POSITION_BIAS_DIVISOR"": 10.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.65, ""STRONG_TREND_EDGE"": 3.0, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.6, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 3.0, ""TREND_FAIR_BONUS"": 0.25, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 0.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-042,risk_random_35,13295.0,7403.0,5892.0,723,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.3, ""FIT_THRESHOLD"": 0.45, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.06, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 12, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 11, ""POSITION_BIAS_DIVISOR"": 10.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.9, ""STRONG_TREND_EDGE"": 3.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.9, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 5.0, ""TREND_FAIR_BONUS"": 0.15, ""TREND_HOLD_EXIT_BONUS"": 0.3, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 2.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
v20-sweep-043,risk_random_36,13139.0,7403.0,5736.0,725,"{""BASE_QUOTE_EDGE"": 2.25, ""BASE_TAKE_EDGE"": 1.6, ""FIT_THRESHOLD"": 0.55, ""HISTORY_WEIGHT"": 0.25, ""IMBALANCE_WEIGHT"": 0.35, ""INVENTORY_SKEW"": 0.06, ""MAX_QUOTE_EDGE"": 5.0, ""MAX_TAKE_SIZE"": 8, ""MICRO_WEIGHT"": 0.3, ""MID_WEIGHT"": 0.25, ""PASSIVE_SIZE"": 8, ""POSITION_BIAS_DIVISOR"": 10.0, ""REGRESSION_HORIZON"": 2.0, ""REGRESSION_WEIGHT"": 0.2, ""REGRESSION_WINDOW"": 8, ""RESIDUAL_REVERT_WEIGHT"": 0.12, ""SOFT_LIMIT_RATIO"": 0.9, ""STRONG_TREND_EDGE"": 2.5, ""STRONG_TREND_HOLD_EXIT_BONUS"": 0.6, ""TOXIC_SPREAD_THRESHOLD"": 15.0, ""TOXIC_VOLATILITY_THRESHOLD"": 3.2, ""TREND_EDGE_THRESHOLD"": 1.2, ""TREND_ENTRY_TAKE_BONUS"": 2.0, ""TREND_FAIR_BONUS"": 0.25, ""TREND_HOLD_EXIT_BONUS"": 0.8, ""TREND_IMBALANCE_THRESHOLD"": 0.12, ""TREND_PASSIVE_PUSH"": 2.0, ""TREND_PASSIVE_SIZE_BONUS"": 1.0}"
